date,item_id,store_id,sales,sell_price
2026-02-09,ITEM_1032,STORE_01,242,10.59
2026-02-11,ITEM_1032,STORE_01,234,11.37
2026-01-14,ITEM_1032,STORE_01,255,12.45
2026-03-01,ITEM_1032,STORE_01,237,12.45
2026-03-04,ITEM_1032,STORE_01,289,11.44
2025-12-22,ITEM_1032,STORE_01,192,10.53
2026-02-22,ITEM_1032,STORE_01,300,12.72
2025-12-14,ITEM_1032,STORE_01,222,11.87
2025-12-16,ITEM_1032,STORE_01,173,10.75
2025-12-30,ITEM_1032,STORE_01,215,10.67
2025-12-15,ITEM_1032,STORE_01,221,12.75
2025-12-17,ITEM_1032,STORE_01,173,12.24
2026-02-23,ITEM_1032,STORE_01,232,10.92
2026-01-21,ITEM_1032,STORE_01,227,10.98
2025-12-22,ITEM_1032,STORE_01,191,12.83
2025-12-14,ITEM_1032,STORE_01,193,12.08
2026-02-14,ITEM_1032,STORE_01,263,12.95
2026-01-09,ITEM_1032,STORE_01,232,11.11
2026-01-13,ITEM_1032,STORE_01,203,10.77
2025-12-15,ITEM_1032,STORE_01,212,11.43
2026-01-19,ITEM_1032,STORE_01,244,12.57
2026-01-22,ITEM_1032,STORE_01,193,12.82
2026-02-05,ITEM_1032,STORE_01,250,11.0
2025-12-21,ITEM_1032,STORE_01,201,12.95
2026-02-26,ITEM_1032,STORE_01,272,12.43
2026-03-07,ITEM_1032,STORE_01,247,11.56
2026-03-01,ITEM_1032,STORE_01,229,10.59
2026-02-21,ITEM_1032,STORE_01,282,12.17
2026-02-06,ITEM_1032,STORE_01,257,10.8
2026-01-09,ITEM_1032,STORE_01,227,11.66
2025-12-20,ITEM_1032,STORE_01,221,12.05
2026-02-17,ITEM_1032,STORE_01,229,12.97
2025-12-30,ITEM_1032,STORE_01,207,12.19
2026-01-12,ITEM_1032,STORE_01,265,11.8
2026-03-01,ITEM_1032,STORE_01,296,12.21
2026-02-25,ITEM_1032,STORE_01,262,12.51
2025-12-25,ITEM_1032,STORE_01,212,11.52
2025-12-17,ITEM_1032,STORE_01,248,10.89
2025-12-14,ITEM_1032,STORE_01,201,10.63
2026-03-05,ITEM_1032,STORE_01,243,12.94
2026-01-24,ITEM_1032,STORE_01,287,11.24
2026-02-03,ITEM_1032,STORE_01,214,12.61
2026-01-20,ITEM_1032,STORE_01,222,11.35
2026-02-22,ITEM_1032,STORE_01,288,12.53
2026-01-25,ITEM_1032,STORE_01,264,11.65
2026-02-10,ITEM_1032,STORE_01,270,11.65
2026-03-07,ITEM_1032,STORE_01,309,12.52
2025-12-14,ITEM_1032,STORE_01,249,12.67
2026-03-04,ITEM_1032,STORE_01,232,10.95
2026-01-20,ITEM_1032,STORE_01,233,10.86
2025-12-28,ITEM_1032,STORE_01,248,12.48
2025-12-19,ITEM_1032,STORE_01,209,12.76
2026-03-01,ITEM_1032,STORE_01,252,11.19
2026-02-08,ITEM_1032,STORE_01,271,11.75
2026-01-10,ITEM_1032,STORE_01,241,10.72
2026-01-11,ITEM_1032,STORE_01,229,12.37
2026-02-07,ITEM_1032,STORE_01,228,11.85
2025-12-13,ITEM_1032,STORE_01,222,12.28
2026-02-12,ITEM_1032,STORE_01,248,12.93
2026-02-20,ITEM_1032,STORE_01,226,11.07
2026-01-21,ITEM_1032,STORE_01,242,12.65
2025-12-27,ITEM_1032,STORE_01,237,11.74
2026-02-22,ITEM_1032,STORE_01,264,12.02
2026-03-08,ITEM_1032,STORE_01,284,11.67
2026-01-30,ITEM_1032,STORE_01,222,12.12
2026-01-18,ITEM_1032,STORE_01,265,12.14
2026-01-06,ITEM_1032,STORE_01,191,12.79
2025-12-30,ITEM_1032,STORE_01,217,12.69
2026-03-12,ITEM_1032,STORE_01,260,11.43
2026-01-29,ITEM_1032,STORE_01,265,12.6
2026-03-10,ITEM_1032,STORE_01,242,11.03
2025-12-27,ITEM_1032,STORE_01,232,12.85
2026-01-12,ITEM_1032,STORE_01,226,12.77
2026-03-08,ITEM_1032,STORE_01,293,12.7
2026-01-31,ITEM_1032,STORE_01,233,10.83
2026-02-27,ITEM_1032,STORE_01,208,11.33
2026-01-26,ITEM_1032,STORE_01,202,11.95
2026-01-03,ITEM_1032,STORE_01,203,11.51
2026-02-15,ITEM_1032,STORE_01,225,10.8
2026-02-04,ITEM_1032,STORE_01,270,12.12
2026-03-06,ITEM_1032,STORE_01,258,11.59
2026-01-23,ITEM_1032,STORE_01,269,10.79
2026-01-28,ITEM_1032,STORE_01,269,11.27
2026-02-27,ITEM_1032,STORE_01,225,10.91
2026-02-18,ITEM_1032,STORE_01,205,10.87
2026-01-02,ITEM_1032,STORE_01,241,12.71
2026-02-06,ITEM_1032,STORE_01,256,11.49
2026-03-04,ITEM_1032,STORE_01,238,12.77
2026-01-08,ITEM_1032,STORE_01,241,12.76
2026-01-21,ITEM_1032,STORE_01,255,12.43
2026-02-11,ITEM_1032,STORE_01,200,12.95
2026-01-03,ITEM_1032,STORE_01,220,11.89
2026-02-28,ITEM_1032,STORE_01,234,12.1
2026-01-26,ITEM_1032,STORE_01,266,10.93
2026-01-02,ITEM_1032,STORE_01,247,11.86
2026-02-25,ITEM_1032,STORE_01,216,12.43
2026-02-27,ITEM_1032,STORE_01,241,11.91
2026-01-15,ITEM_1032,STORE_01,257,12.74
2026-02-01,ITEM_1032,STORE_01,276,10.97
2025-12-20,ITEM_1032,STORE_01,247,12.54
2026-02-03,ITEM_1032,STORE_01,220,11.12
2026-02-27,ITEM_1032,STORE_01,275,11.65
2026-03-09,ITEM_1032,STORE_01,267,12.19
2026-03-03,ITEM_1032,STORE_01,212,10.69
2026-02-27,ITEM_1032,STORE_01,257,10.77
2026-02-05,ITEM_1032,STORE_01,229,12.12
2025-12-20,ITEM_1032,STORE_01,223,10.93
2025-12-12,ITEM_1032,STORE_01,250,11.51
2026-01-10,ITEM_1032,STORE_01,215,11.99
2026-02-20,ITEM_1032,STORE_01,237,11.05
2026-02-10,ITEM_1032,STORE_01,256,12.26
2026-01-30,ITEM_1032,STORE_01,248,12.47
2026-02-28,ITEM_1032,STORE_01,249,10.6
2026-02-16,ITEM_1032,STORE_01,246,11.04
2026-02-01,ITEM_1032,STORE_01,278,11.95
2026-02-25,ITEM_1032,STORE_01,229,11.57
2026-01-04,ITEM_1032,STORE_01,219,11.24
2026-02-07,ITEM_1032,STORE_01,247,12.39
2026-02-12,ITEM_1032,STORE_01,214,12.98
2026-02-02,ITEM_1032,STORE_01,245,12.37
2025-12-15,ITEM_1032,STORE_01,219,12.66
2025-12-29,ITEM_1032,STORE_01,237,12.65
2026-01-19,ITEM_1032,STORE_01,218,10.83
2026-02-03,ITEM_1032,STORE_01,253,12.84
2026-01-12,ITEM_1032,STORE_01,254,12.02
2026-01-01,ITEM_1032,STORE_01,260,11.66
2026-02-03,ITEM_1032,STORE_01,249,12.36
2026-02-18,ITEM_1032,STORE_01,279,10.84
2026-01-04,ITEM_1032,STORE_01,263,12.81
2026-01-17,ITEM_1032,STORE_01,262,12.19
2026-02-12,ITEM_1032,STORE_01,248,11.43
2026-01-21,ITEM_1032,STORE_01,265,11.25
2026-02-05,ITEM_1032,STORE_01,244,12.94
2026-03-04,ITEM_1032,STORE_01,242,10.57
2026-02-24,ITEM_1032,STORE_01,237,10.89
2026-01-07,ITEM_1032,STORE_01,189,11.12
2026-02-11,ITEM_1032,STORE_01,205,11.6
2026-02-16,ITEM_1032,STORE_01,208,11.24
2026-02-09,ITEM_1032,STORE_01,247,12.06
2026-03-06,ITEM_1032,STORE_01,219,11.37
2026-01-05,ITEM_1032,STORE_01,256,12.09
2026-01-09,ITEM_1032,STORE_01,191,11.99
2026-02-09,ITEM_1032,STORE_01,256,10.51
2026-01-29,ITEM_1032,STORE_01,273,11.99
2026-02-25,ITEM_1032,STORE_01,217,11.4
2026-01-05,ITEM_1032,STORE_01,227,11.48
2026-02-26,ITEM_1032,STORE_01,227,11.66
2026-02-11,ITEM_1032,STORE_01,261,12.27
2026-01-18,ITEM_1032,STORE_01,254,12.93
2026-01-12,ITEM_1032,STORE_01,263,12.15
2026-02-18,ITEM_1032,STORE_01,260,11.15
2026-03-12,ITEM_1032,STORE_01,281,12.88
2025-12-13,ITEM_1032,STORE_01,252,12.69
2026-03-02,ITEM_1032,STORE_01,263,10.61
2026-02-15,ITEM_1032,STORE_01,257,10.96
2025-12-24,ITEM_1032,STORE_01,187,12.21
2026-01-07,ITEM_1032,STORE_01,226,11.38
2026-02-17,ITEM_1032,STORE_01,253,11.59
2026-01-07,ITEM_1032,STORE_01,191,11.07
2026-02-01,ITEM_1032,STORE_01,216,11.82
2026-03-08,ITEM_1032,STORE_01,271,12.62
2026-02-20,ITEM_1032,STORE_01,258,11.89
2026-03-04,ITEM_1032,STORE_01,229,12.54
2026-02-05,ITEM_1032,STORE_01,252,11.35
2025-12-31,ITEM_1032,STORE_01,187,11.27
2026-02-06,ITEM_1032,STORE_01,237,12.94
2025-12-15,ITEM_1032,STORE_01,206,11.67
2026-01-10,ITEM_1032,STORE_01,208,10.61
2026-02-24,ITEM_1032,STORE_01,232,11.97
2026-02-10,ITEM_1032,STORE_01,236,12.31
2025-12-13,ITEM_1032,STORE_01,204,11.01
2026-01-20,ITEM_1032,STORE_01,257,12.36
2026-01-22,ITEM_1032,STORE_01,230,10.89
2026-01-06,ITEM_1032,STORE_01,245,10.92
2026-02-05,ITEM_1032,STORE_01,236,11.96
2026-02-22,ITEM_1032,STORE_01,301,10.59
2026-01-31,ITEM_1032,STORE_01,217,12.57
2026-01-28,ITEM_1032,STORE_01,216,12.45
2026-01-29,ITEM_1032,STORE_01,264,12.37
2026-02-16,ITEM_1032,STORE_01,246,11.94
2026-02-11,ITEM_1032,STORE_01,203,12.75
2026-02-18,ITEM_1032,STORE_01,207,12.86
2026-01-11,ITEM_1032,STORE_01,260,11.18
2025-12-13,ITEM_1032,STORE_01,209,12.45
2026-02-01,ITEM_1032,STORE_01,262,12.58
2026-02-10,ITEM_1032,STORE_01,238,12.89
2026-02-10,ITEM_1032,STORE_01,223,10.87
2026-02-27,ITEM_1032,STORE_01,240,11.49
2026-02-25,ITEM_1032,STORE_01,281,12.84
2026-02-22,ITEM_1032,STORE_01,269,12.63
2026-02-26,ITEM_1032,STORE_01,246,12.24
2026-02-27,ITEM_1032,STORE_01,223,11.12
2025-12-31,ITEM_1032,STORE_01,214,10.78
2026-01-30,ITEM_1032,STORE_01,197,12.39
2026-02-16,ITEM_1032,STORE_01,233,11.08
2026-02-14,ITEM_1032,STORE_01,253,12.89
2026-01-18,ITEM_1032,STORE_01,282,11.57
2025-12-20,ITEM_1032,STORE_01,209,12.58
2026-02-11,ITEM_1032,STORE_01,229,12.87
2026-02-18,ITEM_1032,STORE_01,249,12.3
2025-12-22,ITEM_1032,STORE_01,202,11.16
2026-01-17,ITEM_1032,STORE_01,208,11.49
2026-01-03,ITEM_1032,STORE_01,247,12.35
2026-02-11,ITEM_1032,STORE_01,270,11.72
2026-02-14,ITEM_1032,STORE_01,288,12.67
2026-01-08,ITEM_1032,STORE_01,244,11.53
2026-02-24,ITEM_1032,STORE_01,214,11.91
2026-03-06,ITEM_1032,STORE_01,258,11.2
2026-03-12,ITEM_1032,STORE_01,289,11.9
2026-02-11,ITEM_1032,STORE_01,219,12.09
2026-02-11,ITEM_1032,STORE_01,207,12.6
2025-12-31,ITEM_1032,STORE_01,180,12.04
2026-01-18,ITEM_1032,STORE_01,275,12.79
2026-03-07,ITEM_1032,STORE_01,301,10.94
2026-02-17,ITEM_1032,STORE_01,232,12.22
2025-12-17,ITEM_1032,STORE_01,184,10.55
2025-12-12,ITEM_1032,STORE_01,217,12.27
2026-02-07,ITEM_1032,STORE_01,243,10.6
2026-02-08,ITEM_1032,STORE_01,243,10.86
2026-03-04,ITEM_1032,STORE_01,219,12.95
2026-02-22,ITEM_1032,STORE_01,265,11.01
2026-02-21,ITEM_1032,STORE_01,283,11.72
2026-03-09,ITEM_1032,STORE_01,254,12.13
2026-01-04,ITEM_1032,STORE_01,276,11.0
2025-12-18,ITEM_1032,STORE_01,212,10.88
2026-03-10,ITEM_1032,STORE_01,282,10.73
2026-01-30,ITEM_1032,STORE_01,238,12.38
2026-02-16,ITEM_1032,STORE_01,268,10.84
2026-03-08,ITEM_1032,STORE_01,244,11.19
2026-03-04,ITEM_1032,STORE_01,238,10.6
2026-01-19,ITEM_1032,STORE_01,208,12.09
2026-01-14,ITEM_1032,STORE_01,213,10.74
2025-12-20,ITEM_1032,STORE_01,232,11.87
2026-03-09,ITEM_1032,STORE_01,213,12.38
2026-01-09,ITEM_1032,STORE_01,258,10.93
2026-02-18,ITEM_1032,STORE_01,233,11.61
2026-01-11,ITEM_1032,STORE_01,247,12.24
2025-12-21,ITEM_1032,STORE_01,274,11.6
2026-01-25,ITEM_1032,STORE_01,231,11.24
2025-12-18,ITEM_1032,STORE_01,214,11.87
2026-01-11,ITEM_1032,STORE_01,272,11.57
2026-02-28,ITEM_1032,STORE_01,289,12.79
2025-12-21,ITEM_1032,STORE_01,207,12.22
2026-01-23,ITEM_1032,STORE_01,193,11.86
2026-02-01,ITEM_1032,STORE_01,269,12.06
2026-03-06,ITEM_1032,STORE_01,257,10.64
2026-02-19,ITEM_1032,STORE_01,231,11.58
2026-03-09,ITEM_1032,STORE_01,289,11.73
2026-01-16,ITEM_1032,STORE_01,200,12.29
2026-03-01,ITEM_1032,STORE_01,241,10.91
2026-02-03,ITEM_1032,STORE_01,255,12.62
2026-02-18,ITEM_1032,STORE_01,249,10.84
2026-01-05,ITEM_1032,STORE_01,184,12.83
2026-02-02,ITEM_1032,STORE_01,223,12.64
2026-02-08,ITEM_1032,STORE_01,247,12.85
2026-01-15,ITEM_1032,STORE_01,249,12.97
2026-03-04,ITEM_1032,STORE_01,234,12.9
2026-03-03,ITEM_1032,STORE_01,283,11.88
2026-03-05,ITEM_1032,STORE_01,229,10.86
2026-01-28,ITEM_1032,STORE_01,252,12.28
2025-12-20,ITEM_1032,STORE_01,231,11.18
2026-01-17,ITEM_1032,STORE_01,212,10.8
2025-12-12,ITEM_1032,STORE_01,178,11.5
2026-02-03,ITEM_1032,STORE_01,201,11.99
2026-01-02,ITEM_1032,STORE_01,197,10.51
2026-03-04,ITEM_1032,STORE_01,267,10.76
2025-12-15,ITEM_1032,STORE_01,219,10.76
2026-02-23,ITEM_1032,STORE_01,237,12.62
2026-01-18,ITEM_1032,STORE_01,254,10.84
2026-01-25,ITEM_1032,STORE_01,276,10.86
2026-02-02,ITEM_1032,STORE_01,256,12.63
2026-03-07,ITEM_1032,STORE_01,299,11.95
2026-03-07,ITEM_1032,STORE_01,251,10.69
2025-12-18,ITEM_1032,STORE_01,215,11.85
2026-01-31,ITEM_1032,STORE_01,253,12.54
2025-12-29,ITEM_1032,STORE_01,245,12.85
2026-01-24,ITEM_1032,STORE_01,244,11.4
2026-03-06,ITEM_1032,STORE_01,230,12.04
2026-02-01,ITEM_1032,STORE_01,218,12.48
2026-02-08,ITEM_1032,STORE_01,224,10.82
2026-03-11,ITEM_1032,STORE_01,230,10.95
2026-03-02,ITEM_1032,STORE_01,241,11.13
2026-01-13,ITEM_1032,STORE_01,240,11.97
2025-12-15,ITEM_1032,STORE_01,215,11.38
2026-01-10,ITEM_1032,STORE_01,279,12.8
2026-01-21,ITEM_1032,STORE_01,255,12.37
2025-12-14,ITEM_1032,STORE_01,233,12.97
2025-12-31,ITEM_1032,STORE_01,234,11.33
2026-01-01,ITEM_1032,STORE_01,213,12.66
2026-02-18,ITEM_1032,STORE_01,212,12.8
2026-01-03,ITEM_1032,STORE_01,208,10.86
2026-03-09,ITEM_1032,STORE_01,271,12.03
2026-01-30,ITEM_1032,STORE_01,239,11.93
2025-12-24,ITEM_1032,STORE_01,248,11.78
2025-12-16,ITEM_1032,STORE_01,222,12.87
2026-02-23,ITEM_1032,STORE_01,237,11.56
2026-02-24,ITEM_1032,STORE_01,217,11.65
2025-12-17,ITEM_1032,STORE_01,232,11.41
2025-12-13,ITEM_1032,STORE_01,196,11.01
2026-02-20,ITEM_1032,STORE_01,253,11.05
2026-01-05,ITEM_1032,STORE_01,224,10.57
2026-01-14,ITEM_1032,STORE_01,257,11.52
2025-12-27,ITEM_1032,STORE_01,250,12.41
2026-01-30,ITEM_1032,STORE_01,270,12.3
2026-01-06,ITEM_1032,STORE_01,204,12.79
2026-01-25,ITEM_1032,STORE_01,275,11.67
2026-02-07,ITEM_1032,STORE_01,269,11.57
2025-12-19,ITEM_1032,STORE_01,199,12.63
2025-12-19,ITEM_1032,STORE_01,240,12.77
2026-02-18,ITEM_1032,STORE_01,280,12.32
2026-01-09,ITEM_1032,STORE_01,231,11.92
2026-01-31,ITEM_1032,STORE_01,282,12.33
2026-02-21,ITEM_1032,STORE_01,273,11.25
2025-12-30,ITEM_1032,STORE_01,223,10.78
2025-12-20,ITEM_1032,STORE_01,201,12.54
2026-02-12,ITEM_1032,STORE_01,225,12.46
2025-12-15,ITEM_1032,STORE_01,237,10.51
2026-01-15,ITEM_1032,STORE_01,189,11.91
2026-01-18,ITEM_1032,STORE_01,244,12.24
2026-01-29,ITEM_1032,STORE_01,198,11.29
2026-01-01,ITEM_1032,STORE_01,227,12.15
2026-01-10,ITEM_1032,STORE_01,281,12.82
2026-03-09,ITEM_1032,STORE_01,237,12.82
2026-02-07,ITEM_1032,STORE_01,252,10.76
2025-12-31,ITEM_1032,STORE_01,193,10.79
2026-02-14,ITEM_1032,STORE_01,247,11.11
2025-12-25,ITEM_1032,STORE_01,212,10.55
2026-01-23,ITEM_1032,STORE_01,238,11.42
2026-02-07,ITEM_1032,STORE_01,246,10.59
2026-01-21,ITEM_1032,STORE_01,244,11.01
2025-12-14,ITEM_1032,STORE_01,218,11.87
2026-01-17,ITEM_1032,STORE_01,257,10.6
2026-02-22,ITEM_1032,STORE_01,297,10.82
2025-12-19,ITEM_1032,STORE_01,231,11.42
2025-12-18,ITEM_1032,STORE_01,224,12.06
2026-02-11,ITEM_1032,STORE_01,266,10.71
2026-03-06,ITEM_1032,STORE_01,235,12.0
2025-12-15,ITEM_1032,STORE_01,189,11.37
2026-02-25,ITEM_1032,STORE_01,254,11.87
2026-02-21,ITEM_1032,STORE_01,240,11.06
2026-02-17,ITEM_1032,STORE_01,253,10.71
2026-02-21,ITEM_1032,STORE_01,237,12.53
2026-01-26,ITEM_1032,STORE_01,216,12.44
2026-03-09,ITEM_1032,STORE_01,264,10.84
2025-12-18,ITEM_1032,STORE_01,248,12.79
2026-02-01,ITEM_1032,STORE_01,236,11.82
2025-12-20,ITEM_1032,STORE_01,268,12.42
2025-12-27,ITEM_1032,STORE_01,248,11.87
2026-01-06,ITEM_1032,STORE_01,243,11.23
2026-01-09,ITEM_1032,STORE_01,193,11.38
2025-12-28,ITEM_1032,STORE_01,241,12.92
2026-02-06,ITEM_1032,STORE_01,235,11.02
2026-01-20,ITEM_1032,STORE_01,191,10.61
2026-01-05,ITEM_1032,STORE_01,182,12.49
2026-01-17,ITEM_1032,STORE_01,248,12.64
2026-02-05,ITEM_1032,STORE_01,274,12.51
2026-03-06,ITEM_1032,STORE_01,290,10.75
2026-01-25,ITEM_1032,STORE_01,281,11.59
2026-01-06,ITEM_1032,STORE_01,251,11.42
2026-01-18,ITEM_1032,STORE_01,266,12.13
2026-01-07,ITEM_1032,STORE_01,211,12.8
2026-01-01,ITEM_1032,STORE_01,212,12.71
2026-01-24,ITEM_1032,STORE_01,251,12.26
2026-03-11,ITEM_1032,STORE_01,276,12.54
2025-12-23,ITEM_1032,STORE_01,241,12.28
2025-12-23,ITEM_1032,STORE_01,208,11.46
2026-02-04,ITEM_1032,STORE_01,206,11.52
2026-02-21,ITEM_1032,STORE_01,279,12.19
2026-02-09,ITEM_1032,STORE_01,252,12.22
2025-12-20,ITEM_1032,STORE_01,248,12.06
2026-01-30,ITEM_1032,STORE_01,197,12.3
2025-12-29,ITEM_1032,STORE_01,212,12.12
2026-02-02,ITEM_1032,STORE_01,202,11.43
2026-02-08,ITEM_1032,STORE_01,274,12.26
2026-02-09,ITEM_1032,STORE_01,211,10.74
2025-12-17,ITEM_1032,STORE_01,172,11.7
2026-03-01,ITEM_1032,STORE_01,249,10.52
2026-01-10,ITEM_1032,STORE_01,227,12.55
2026-01-18,ITEM_1032,STORE_01,269,12.77
2026-02-11,ITEM_1032,STORE_01,238,10.99
2026-02-23,ITEM_1032,STORE_01,280,11.06
2026-03-01,ITEM_1032,STORE_01,232,12.11
2026-03-04,ITEM_1032,STORE_01,237,12.96
2026-03-02,ITEM_1032,STORE_01,281,11.21
2026-02-12,ITEM_1032,STORE_01,255,12.68
2026-01-17,ITEM_1032,STORE_01,281,11.01
2026-02-06,ITEM_1032,STORE_01,219,11.0
2026-02-24,ITEM_1032,STORE_01,228,11.41
2025-12-29,ITEM_1032,STORE_01,199,11.26
2025-12-31,ITEM_1032,STORE_01,254,11.64
2026-01-22,ITEM_1032,STORE_01,235,11.1
2026-02-25,ITEM_1032,STORE_01,221,11.16
2026-03-04,ITEM_1032,STORE_01,248,12.73
2025-12-20,ITEM_1032,STORE_01,238,12.87
2026-02-11,ITEM_1032,STORE_01,243,11.06
2026-02-08,ITEM_1032,STORE_01,250,11.26
2026-01-05,ITEM_1032,STORE_01,195,10.6
2026-01-01,ITEM_1032,STORE_01,187,11.38
2026-01-17,ITEM_1032,STORE_01,219,10.73
2026-03-02,ITEM_1032,STORE_01,278,12.53
2026-01-22,ITEM_1032,STORE_01,191,12.05
2026-02-25,ITEM_1032,STORE_01,277,12.04
2026-01-06,ITEM_1032,STORE_01,239,11.72
2026-02-23,ITEM_1032,STORE_01,222,12.77
2026-02-23,ITEM_1032,STORE_01,234,10.54
2025-12-25,ITEM_1032,STORE_01,242,12.62
2026-02-02,ITEM_1032,STORE_01,256,11.16
2026-01-15,ITEM_1032,STORE_01,246,11.59
2026-02-15,ITEM_1032,STORE_01,277,10.98
2025-12-14,ITEM_1032,STORE_01,202,12.17
2026-02-27,ITEM_1032,STORE_01,269,11.81
2026-01-15,ITEM_1032,STORE_01,265,12.1
2026-03-03,ITEM_1032,STORE_01,288,12.3
2026-01-22,ITEM_1032,STORE_01,241,10.54
2025-12-26,ITEM_1032,STORE_01,235,12.57
2026-02-09,ITEM_1032,STORE_01,221,11.96
2026-01-09,ITEM_1032,STORE_01,207,10.67
2026-02-10,ITEM_1032,STORE_01,213,10.89
2026-01-04,ITEM_1032,STORE_01,231,11.11
2026-03-12,ITEM_1032,STORE_01,268,12.11
2025-12-17,ITEM_1032,STORE_01,214,11.64
2026-01-21,ITEM_1032,STORE_01,216,10.67
2025-12-19,ITEM_1032,STORE_01,251,11.38
2026-01-18,ITEM_1032,STORE_01,287,10.59
2026-01-10,ITEM_1032,STORE_01,204,10.64
2026-02-18,ITEM_1032,STORE_01,219,11.51
2026-02-21,ITEM_1032,STORE_01,249,12.63
2025-12-23,ITEM_1032,STORE_01,177,11.92
2026-02-11,ITEM_1032,STORE_01,267,10.88
