date,item_id,store_id,sales,sell_price
2025-06-23,ITEM_1032,STORE_01,250,12.89
2025-06-24,ITEM_1032,STORE_01,229,12.72
2025-06-25,ITEM_1032,STORE_01,289,12.23
2025-06-26,ITEM_1032,STORE_01,285,11.52
2025-06-27,ITEM_1032,STORE_01,288,11.99
2025-06-28,ITEM_1032,STORE_01,386,11.06
2025-06-29,ITEM_1032,STORE_01,402,12.96
2025-06-30,ITEM_1032,STORE_01,244,12.07
2025-07-01,ITEM_1032,STORE_01,304,12.15
2025-07-02,ITEM_1032,STORE_01,283,12.96
2025-07-03,ITEM_1032,STORE_01,297,10.59
2025-07-04,ITEM_1032,STORE_01,301,12.33
2025-07-05,ITEM_1032,STORE_01,386,12.72
2025-07-06,ITEM_1032,STORE_01,391,11.71
2025-07-07,ITEM_1032,STORE_01,302,11.73
2025-07-08,ITEM_1032,STORE_01,308,12.86
2025-07-09,ITEM_1032,STORE_01,255,11.1
2025-07-10,ITEM_1032,STORE_01,299,11.87
2025-07-11,ITEM_1032,STORE_01,257,12.46
2025-07-12,ITEM_1032,STORE_01,403,11.72
2025-07-13,ITEM_1032,STORE_01,434,11.8
2025-07-14,ITEM_1032,STORE_01,237,12.42
2025-07-15,ITEM_1032,STORE_01,291,11.18
2025-07-16,ITEM_1032,STORE_01,250,11.89
2025-07-17,ITEM_1032,STORE_01,280,10.88
2025-07-18,ITEM_1032,STORE_01,253,11.16
2025-07-19,ITEM_1032,STORE_01,391,11.76
2025-07-20,ITEM_1032,STORE_01,436,12.61
2025-07-21,ITEM_1032,STORE_01,312,12.32
2025-07-22,ITEM_1032,STORE_01,302,11.58
2025-07-23,ITEM_1032,STORE_01,252,11.57
2025-07-24,ITEM_1032,STORE_01,262,11.43
2025-07-25,ITEM_1032,STORE_01,244,10.98
2025-07-26,ITEM_1032,STORE_01,468,12.33
2025-07-27,ITEM_1032,STORE_01,451,12.19
2025-07-28,ITEM_1032,STORE_01,299,12.53
2025-07-29,ITEM_1032,STORE_01,267,11.44
2025-07-30,ITEM_1032,STORE_01,272,11.9
2025-07-31,ITEM_1032,STORE_01,313,10.87
2025-08-01,ITEM_1032,STORE_01,317,10.86
2025-08-02,ITEM_1032,STORE_01,401,12.43
2025-08-03,ITEM_1032,STORE_01,392,11.04
2025-08-04,ITEM_1032,STORE_01,284,12.34
2025-08-05,ITEM_1032,STORE_01,279,11.47
2025-08-06,ITEM_1032,STORE_01,267,11.87
2025-08-07,ITEM_1032,STORE_01,245,10.88
2025-08-08,ITEM_1032,STORE_01,248,12.3
2025-08-09,ITEM_1032,STORE_01,453,10.98
2025-08-10,ITEM_1032,STORE_01,421,11.49
2025-08-11,ITEM_1032,STORE_01,324,12.43
2025-08-12,ITEM_1032,STORE_01,277,11.77
2025-08-13,ITEM_1032,STORE_01,272,10.78
2025-08-14,ITEM_1032,STORE_01,272,12.8
2025-08-15,ITEM_1032,STORE_01,306,11.56
2025-08-16,ITEM_1032,STORE_01,462,10.84
2025-08-17,ITEM_1032,STORE_01,469,11.23
2025-08-18,ITEM_1032,STORE_01,296,12.47
2025-08-19,ITEM_1032,STORE_01,272,11.57
2025-08-20,ITEM_1032,STORE_01,260,11.84
2025-08-21,ITEM_1032,STORE_01,276,11.5
2025-08-22,ITEM_1032,STORE_01,263,11.28
2025-08-23,ITEM_1032,STORE_01,449,12.94
2025-08-24,ITEM_1032,STORE_01,457,10.6
2025-08-25,ITEM_1032,STORE_01,295,11.45
2025-08-26,ITEM_1032,STORE_01,308,10.81
2025-08-27,ITEM_1032,STORE_01,258,11.71
2025-08-28,ITEM_1032,STORE_01,321,11.62
2025-08-29,ITEM_1032,STORE_01,303,11.58
2025-08-30,ITEM_1032,STORE_01,454,12.98
2025-08-31,ITEM_1032,STORE_01,433,10.64
2025-09-01,ITEM_1032,STORE_01,314,11.63
2025-09-02,ITEM_1032,STORE_01,296,12.43
2025-09-03,ITEM_1032,STORE_01,304,10.62
2025-09-04,ITEM_1032,STORE_01,264,11.48
2025-09-05,ITEM_1032,STORE_01,289,12.43
2025-09-06,ITEM_1032,STORE_01,458,11.75
2025-09-07,ITEM_1032,STORE_01,434,11.75
2025-09-08,ITEM_1032,STORE_01,261,10.94
2025-09-09,ITEM_1032,STORE_01,269,11.92
2025-09-10,ITEM_1032,STORE_01,295,10.84
2025-09-11,ITEM_1032,STORE_01,297,11.92
2025-09-12,ITEM_1032,STORE_01,272,11.82
2025-09-13,ITEM_1032,STORE_01,447,11.61
2025-09-14,ITEM_1032,STORE_01,482,11.38
2025-09-15,ITEM_1032,STORE_01,297,10.75
2025-09-16,ITEM_1032,STORE_01,283,10.67
2025-09-17,ITEM_1032,STORE_01,306,11.11
2025-09-18,ITEM_1032,STORE_01,292,10.54
2025-09-19,ITEM_1032,STORE_01,338,11.33
2025-09-20,ITEM_1032,STORE_01,489,12.14
2025-09-21,ITEM_1032,STORE_01,459,11.87
2025-09-22,ITEM_1032,STORE_01,318,12.5
2025-09-23,ITEM_1032,STORE_01,334,11.02
2025-09-24,ITEM_1032,STORE_01,320,12.19
2025-09-25,ITEM_1032,STORE_01,346,10.62
2025-09-26,ITEM_1032,STORE_01,275,12.17
2025-09-27,ITEM_1032,STORE_01,484,12.82
2025-09-28,ITEM_1032,STORE_01,439,10.99
2025-09-29,ITEM_1032,STORE_01,337,11.84
2025-09-30,ITEM_1032,STORE_01,318,11.42
2025-10-01,ITEM_1032,STORE_01,305,10.65
2025-10-02,ITEM_1032,STORE_01,273,12.82
2025-10-03,ITEM_1032,STORE_01,350,12.26
2025-10-04,ITEM_1032,STORE_01,496,11.54
2025-10-05,ITEM_1032,STORE_01,431,12.48
2025-10-06,ITEM_1032,STORE_01,323,12.36
2025-10-07,ITEM_1032,STORE_01,287,12.99
2025-10-08,ITEM_1032,STORE_01,285,11.9
2025-10-09,ITEM_1032,STORE_01,311,12.21
2025-10-10,ITEM_1032,STORE_01,317,12.66
2025-10-11,ITEM_1032,STORE_01,438,11.6
2025-10-12,ITEM_1032,STORE_01,490,12.09
2025-10-13,ITEM_1032,STORE_01,292,12.26
2025-10-14,ITEM_1032,STORE_01,301,12.91
2025-10-15,ITEM_1032,STORE_01,318,11.39
2025-10-16,ITEM_1032,STORE_01,298,12.39
2025-10-17,ITEM_1032,STORE_01,328,11.16
2025-10-18,ITEM_1032,STORE_01,471,11.26
2025-10-19,ITEM_1032,STORE_01,442,11.25
2025-10-20,ITEM_1032,STORE_01,338,11.02
2025-10-21,ITEM_1032,STORE_01,292,12.51
2025-10-22,ITEM_1032,STORE_01,317,11.22
2025-10-23,ITEM_1032,STORE_01,282,11.55
2025-10-24,ITEM_1032,STORE_01,320,11.56
2025-10-25,ITEM_1032,STORE_01,456,12.48
2025-10-26,ITEM_1032,STORE_01,461,12.82
2025-10-27,ITEM_1032,STORE_01,347,11.1
2025-10-28,ITEM_1032,STORE_01,288,12.33
2025-10-29,ITEM_1032,STORE_01,334,10.64
2025-10-30,ITEM_1032,STORE_01,298,12.65
2025-10-31,ITEM_1032,STORE_01,308,11.5
2025-11-01,ITEM_1032,STORE_01,513,12.22
2025-11-02,ITEM_1032,STORE_01,442,12.4
2025-11-03,ITEM_1032,STORE_01,304,11.79
2025-11-04,ITEM_1032,STORE_01,364,11.26
2025-11-05,ITEM_1032,STORE_01,347,11.66
2025-11-06,ITEM_1032,STORE_01,307,12.56
2025-11-07,ITEM_1032,STORE_01,319,12.49
2025-11-08,ITEM_1032,STORE_01,506,11.18
2025-11-09,ITEM_1032,STORE_01,490,12.13
2025-11-10,ITEM_1032,STORE_01,362,12.54
2025-11-11,ITEM_1032,STORE_01,324,12.14
2025-11-12,ITEM_1032,STORE_01,331,12.97
2025-11-13,ITEM_1032,STORE_01,339,12.55
2025-11-14,ITEM_1032,STORE_01,294,10.95
2025-11-15,ITEM_1032,STORE_01,464,11.06
2025-11-16,ITEM_1032,STORE_01,518,12.04
2025-11-17,ITEM_1032,STORE_01,340,11.12
2025-11-18,ITEM_1032,STORE_01,314,10.63
2025-11-19,ITEM_1032,STORE_01,315,11.99
2025-11-20,ITEM_1032,STORE_01,367,12.85
2025-11-21,ITEM_1032,STORE_01,365,11.78
2025-11-22,ITEM_1032,STORE_01,524,11.47
2025-11-23,ITEM_1032,STORE_01,496,11.54
2025-11-24,ITEM_1032,STORE_01,366,11.41
2025-11-25,ITEM_1032,STORE_01,315,10.91
2025-11-26,ITEM_1032,STORE_01,329,11.15
2025-11-27,ITEM_1032,STORE_01,335,11.71
2025-11-28,ITEM_1032,STORE_01,353,11.27
2025-11-29,ITEM_1032,STORE_01,527,12.08
2025-11-30,ITEM_1032,STORE_01,467,11.93
2025-12-01,ITEM_1032,STORE_01,355,11.71
2025-12-02,ITEM_1032,STORE_01,372,12.78
2025-12-03,ITEM_1032,STORE_01,360,12.2
2025-12-04,ITEM_1032,STORE_01,347,12.15
2025-12-05,ITEM_1032,STORE_01,357,11.21
2025-12-06,ITEM_1032,STORE_01,479,10.79
2025-12-07,ITEM_1032,STORE_01,514,10.76
2025-12-08,ITEM_1032,STORE_01,332,10.54
2025-12-09,ITEM_1032,STORE_01,376,12.64
2025-12-10,ITEM_1032,STORE_01,386,10.67
2025-12-11,ITEM_1032,STORE_01,349,11.63
2025-12-12,ITEM_1032,STORE_01,376,12.69
2025-12-13,ITEM_1032,STORE_01,506,10.68
2025-12-14,ITEM_1032,STORE_01,519,11.18
2025-12-15,ITEM_1032,STORE_01,315,11.36
2025-12-16,ITEM_1032,STORE_01,314,11.37
2025-12-17,ITEM_1032,STORE_01,389,11.84
2025-12-18,ITEM_1032,STORE_01,379,11.63
2025-12-19,ITEM_1032,STORE_01,389,10.58
2025-12-20,ITEM_1032,STORE_01,486,12.22
2025-12-21,ITEM_1032,STORE_01,517,11.29
2025-12-22,ITEM_1032,STORE_01,323,12.4
2025-12-23,ITEM_1032,STORE_01,319,12.79
2025-12-24,ITEM_1032,STORE_01,372,10.92
2025-12-25,ITEM_1032,STORE_01,356,10.87
2025-12-26,ITEM_1032,STORE_01,331,12.89
2025-12-27,ITEM_1032,STORE_01,545,12.77
2025-12-28,ITEM_1032,STORE_01,484,10.98
2025-12-29,ITEM_1032,STORE_01,379,11.92
2025-12-30,ITEM_1032,STORE_01,372,12.4
2025-12-31,ITEM_1032,STORE_01,378,11.97
2026-01-01,ITEM_1032,STORE_01,366,12.87
2026-01-02,ITEM_1032,STORE_01,348,12.47
2026-01-03,ITEM_1032,STORE_01,527,12.91
2026-01-04,ITEM_1032,STORE_01,530,11.9
2026-01-05,ITEM_1032,STORE_01,395,12.83
2026-01-06,ITEM_1032,STORE_01,358,12.55
2026-01-07,ITEM_1032,STORE_01,382,12.44
2026-01-08,ITEM_1032,STORE_01,380,11.95
2026-01-09,ITEM_1032,STORE_01,346,11.61
2026-01-10,ITEM_1032,STORE_01,529,12.48
2026-01-11,ITEM_1032,STORE_01,481,12.58
2026-01-12,ITEM_1032,STORE_01,352,12.96
2026-01-13,ITEM_1032,STORE_01,361,12.15
2026-01-14,ITEM_1032,STORE_01,402,11.71
2026-01-15,ITEM_1032,STORE_01,342,10.75
2026-01-16,ITEM_1032,STORE_01,368,10.81
2026-01-17,ITEM_1032,STORE_01,519,10.86
2026-01-18,ITEM_1032,STORE_01,513,10.81
2026-01-19,ITEM_1032,STORE_01,399,11.5
2026-01-20,ITEM_1032,STORE_01,359,11.65
2026-01-21,ITEM_1032,STORE_01,348,12.89
2026-01-22,ITEM_1032,STORE_01,356,12.43
2026-01-23,ITEM_1032,STORE_01,347,10.95
2026-01-24,ITEM_1032,STORE_01,500,10.63
2026-01-25,ITEM_1032,STORE_01,524,10.9
2026-01-26,ITEM_1032,STORE_01,395,12.02
2026-01-27,ITEM_1032,STORE_01,340,11.61
2026-01-28,ITEM_1032,STORE_01,348,12.52
2026-01-29,ITEM_1032,STORE_01,335,12.28
2026-01-30,ITEM_1032,STORE_01,360,11.4
2026-01-31,ITEM_1032,STORE_01,531,12.59
2026-02-01,ITEM_1032,STORE_01,501,10.92
2026-02-02,ITEM_1032,STORE_01,359,12.85
2026-02-03,ITEM_1032,STORE_01,411,12.27
2026-02-04,ITEM_1032,STORE_01,349,11.63
2026-02-05,ITEM_1032,STORE_01,380,10.57
2026-02-06,ITEM_1032,STORE_01,354,10.77
2026-02-07,ITEM_1032,STORE_01,530,11.32
2026-02-08,ITEM_1032,STORE_01,566,11.23
2026-02-09,ITEM_1032,STORE_01,414,12.98
2026-02-10,ITEM_1032,STORE_01,357,11.06
2026-02-11,ITEM_1032,STORE_01,374,11.76
2026-02-12,ITEM_1032,STORE_01,359,10.88
2026-02-13,ITEM_1032,STORE_01,394,12.59
2026-02-14,ITEM_1032,STORE_01,495,12.17
2026-02-15,ITEM_1032,STORE_01,524,10.87
2026-02-16,ITEM_1032,STORE_01,373,12.6
2026-02-17,ITEM_1032,STORE_01,395,12.96
2026-02-18,ITEM_1032,STORE_01,371,11.69
2026-02-19,ITEM_1032,STORE_01,412,11.93
2026-02-20,ITEM_1032,STORE_01,373,12.04
2026-02-21,ITEM_1032,STORE_01,532,10.71
2026-02-22,ITEM_1032,STORE_01,553,12.89
2026-02-23,ITEM_1032,STORE_01,363,11.09
2026-02-24,ITEM_1032,STORE_01,416,11.92
2026-02-25,ITEM_1032,STORE_01,386,12.27
2026-02-26,ITEM_1032,STORE_01,394,11.54
2026-02-27,ITEM_1032,STORE_01,356,12.09
2026-02-28,ITEM_1032,STORE_01,534,10.77
2026-03-01,ITEM_1032,STORE_01,547,11.97
2026-03-02,ITEM_1032,STORE_01,384,10.5
2026-03-03,ITEM_1032,STORE_01,410,11.97
2026-03-04,ITEM_1032,STORE_01,382,12.38
2026-03-05,ITEM_1032,STORE_01,412,11.59
2026-03-06,ITEM_1032,STORE_01,406,10.51
2026-03-07,ITEM_1032,STORE_01,564,12.61
2026-03-08,ITEM_1032,STORE_01,530,11.1
2026-03-09,ITEM_1032,STORE_01,417,12.44
2026-03-10,ITEM_1032,STORE_01,393,11.04
2026-03-11,ITEM_1032,STORE_01,424,11.88
