date,item_id,store_id,sales,sell_price
2021-02-07,ITEM_1032,STORE_01,430,12.51
2021-02-08,ITEM_1032,STORE_01,253,11.75
2021-02-09,ITEM_1032,STORE_01,274,10.88
2021-02-10,ITEM_1032,STORE_01,304,12.99
2021-02-11,ITEM_1032,STORE_01,316,12.94
2021-02-12,ITEM_1032,STORE_01,288,10.61
2021-02-13,ITEM_1032,STORE_01,466,11.38
2021-02-14,ITEM_1032,STORE_01,446,12.69
2021-02-15,ITEM_1032,STORE_01,248,12.38
2021-02-16,ITEM_1032,STORE_01,309,11.8
2021-02-17,ITEM_1032,STORE_01,319,11.42
2021-02-18,ITEM_1032,STORE_01,299,11.22
2021-02-19,ITEM_1032,STORE_01,279,10.75
2021-02-20,ITEM_1032,STORE_01,449,11.75
2021-02-21,ITEM_1032,STORE_01,435,10.93
2021-02-22,ITEM_1032,STORE_01,273,11.26
2021-02-23,ITEM_1032,STORE_01,255,10.69
2021-02-24,ITEM_1032,STORE_01,283,10.53
2021-02-25,ITEM_1032,STORE_01,311,11.4
2021-02-26,ITEM_1032,STORE_01,293,11.58
2021-02-27,ITEM_1032,STORE_01,419,12.38
2021-02-28,ITEM_1032,STORE_01,404,11.32
2021-03-01,ITEM_1032,STORE_01,300,12.81
2021-03-02,ITEM_1032,STORE_01,272,10.56
2021-03-03,ITEM_1032,STORE_01,329,12.24
2021-03-04,ITEM_1032,STORE_01,277,11.15
2021-03-05,ITEM_1032,STORE_01,310,10.68
2021-03-06,ITEM_1032,STORE_01,443,11.39
2021-03-07,ITEM_1032,STORE_01,470,12.55
2021-03-08,ITEM_1032,STORE_01,295,11.38
2021-03-09,ITEM_1032,STORE_01,323,12.54
2021-03-10,ITEM_1032,STORE_01,319,12.24
2021-03-11,ITEM_1032,STORE_01,312,11.75
2021-03-12,ITEM_1032,STORE_01,261,11.12
2021-03-13,ITEM_1032,STORE_01,461,11.19
2021-03-14,ITEM_1032,STORE_01,417,12.87
2021-03-15,ITEM_1032,STORE_01,272,10.99
2021-03-16,ITEM_1032,STORE_01,277,10.92
2021-03-17,ITEM_1032,STORE_01,319,11.79
2021-03-18,ITEM_1032,STORE_01,271,11.87
2021-03-19,ITEM_1032,STORE_01,336,11.95
2021-03-20,ITEM_1032,STORE_01,486,11.32
2021-03-21,ITEM_1032,STORE_01,489,10.91
2021-03-22,ITEM_1032,STORE_01,302,12.69
2021-03-23,ITEM_1032,STORE_01,322,11.18
2021-03-24,ITEM_1032,STORE_01,340,11.46
2021-03-25,ITEM_1032,STORE_01,333,12.21
2021-03-26,ITEM_1032,STORE_01,281,12.39
2021-03-27,ITEM_1032,STORE_01,433,12.24
2021-03-28,ITEM_1032,STORE_01,470,11.25
2021-03-29,ITEM_1032,STORE_01,295,12.67
2021-03-30,ITEM_1032,STORE_01,311,10.95
2021-03-31,ITEM_1032,STORE_01,318,12.45
2021-04-01,ITEM_1032,STORE_01,267,11.84
2021-04-02,ITEM_1032,STORE_01,302,11.17
2021-04-03,ITEM_1032,STORE_01,465,12.32
2021-04-04,ITEM_1032,STORE_01,476,10.52
2021-04-05,ITEM_1032,STORE_01,272,11.12
2021-04-06,ITEM_1032,STORE_01,278,12.52
2021-04-07,ITEM_1032,STORE_01,340,10.87
2021-04-08,ITEM_1032,STORE_01,279,10.54
2021-04-09,ITEM_1032,STORE_01,302,12.06
2021-04-10,ITEM_1032,STORE_01,462,12.84
2021-04-11,ITEM_1032,STORE_01,488,10.56
2021-04-12,ITEM_1032,STORE_01,330,11.86
2021-04-13,ITEM_1032,STORE_01,301,12.45
2021-04-14,ITEM_1032,STORE_01,335,10.88
2021-04-15,ITEM_1032,STORE_01,346,11.46
2021-04-16,ITEM_1032,STORE_01,287,10.64
2021-04-17,ITEM_1032,STORE_01,461,11.85
2021-04-18,ITEM_1032,STORE_01,499,12.56
2021-04-19,ITEM_1032,STORE_01,300,10.84
2021-04-20,ITEM_1032,STORE_01,291,12.87
2021-04-21,ITEM_1032,STORE_01,320,12.21
2021-04-22,ITEM_1032,STORE_01,315,12.36
2021-04-23,ITEM_1032,STORE_01,310,12.89
2021-04-24,ITEM_1032,STORE_01,476,11.68
2021-04-25,ITEM_1032,STORE_01,491,12.03
2021-04-26,ITEM_1032,STORE_01,340,11.09
2021-04-27,ITEM_1032,STORE_01,324,12.3
2021-04-28,ITEM_1032,STORE_01,316,10.57
2021-04-29,ITEM_1032,STORE_01,305,10.77
2021-04-30,ITEM_1032,STORE_01,285,11.97
2021-05-01,ITEM_1032,STORE_01,452,12.19
2021-05-02,ITEM_1032,STORE_01,489,11.54
2021-05-03,ITEM_1032,STORE_01,289,10.55
2021-05-04,ITEM_1032,STORE_01,355,10.78
2021-05-05,ITEM_1032,STORE_01,355,12.16
2021-05-06,ITEM_1032,STORE_01,339,10.68
2021-05-07,ITEM_1032,STORE_01,329,11.14
2021-05-08,ITEM_1032,STORE_01,515,11.12
2021-05-09,ITEM_1032,STORE_01,493,11.28
2021-05-10,ITEM_1032,STORE_01,366,11.27
2021-05-11,ITEM_1032,STORE_01,333,12.52
2021-05-12,ITEM_1032,STORE_01,303,12.32
2021-05-13,ITEM_1032,STORE_01,289,11.38
2021-05-14,ITEM_1032,STORE_01,291,11.91
2021-05-15,ITEM_1032,STORE_01,499,10.7
2021-05-16,ITEM_1032,STORE_01,495,11.69
2021-05-17,ITEM_1032,STORE_01,338,11.38
2021-05-18,ITEM_1032,STORE_01,317,10.64
2021-05-19,ITEM_1032,STORE_01,319,12.02
2021-05-20,ITEM_1032,STORE_01,294,12.73
2021-05-21,ITEM_1032,STORE_01,295,11.15
2021-05-22,ITEM_1032,STORE_01,458,11.89
2021-05-23,ITEM_1032,STORE_01,495,11.68
2021-05-24,ITEM_1032,STORE_01,293,12.7
2021-05-25,ITEM_1032,STORE_01,310,11.89
2021-05-26,ITEM_1032,STORE_01,338,11.76
2021-05-27,ITEM_1032,STORE_01,312,10.54
2021-05-28,ITEM_1032,STORE_01,343,12.35
2021-05-29,ITEM_1032,STORE_01,497,11.1
2021-05-30,ITEM_1032,STORE_01,512,11.54
2021-05-31,ITEM_1032,STORE_01,304,12.08
2021-06-01,ITEM_1032,STORE_01,314,12.98
2021-06-02,ITEM_1032,STORE_01,342,11.07
2021-06-03,ITEM_1032,STORE_01,354,11.99
2021-06-04,ITEM_1032,STORE_01,369,11.86
2021-06-05,ITEM_1032,STORE_01,505,11.74
2021-06-06,ITEM_1032,STORE_01,530,10.8
2021-06-07,ITEM_1032,STORE_01,374,12.25
2021-06-08,ITEM_1032,STORE_01,355,11.68
2021-06-09,ITEM_1032,STORE_01,357,10.56
2021-06-10,ITEM_1032,STORE_01,323,12.75
2021-06-11,ITEM_1032,STORE_01,365,11.02
2021-06-12,ITEM_1032,STORE_01,458,12.18
2021-06-13,ITEM_1032,STORE_01,496,11.17
2021-06-14,ITEM_1032,STORE_01,327,12.46
2021-06-15,ITEM_1032,STORE_01,361,10.53
2021-06-16,ITEM_1032,STORE_01,341,12.25
2021-06-17,ITEM_1032,STORE_01,356,11.32
2021-06-18,ITEM_1032,STORE_01,323,11.26
2021-06-19,ITEM_1032,STORE_01,521,12.45
2021-06-20,ITEM_1032,STORE_01,475,11.09
2021-06-21,ITEM_1032,STORE_01,331,11.31
2021-06-22,ITEM_1032,STORE_01,324,12.64
2021-06-23,ITEM_1032,STORE_01,309,12.64
2021-06-24,ITEM_1032,STORE_01,377,11.38
2021-06-25,ITEM_1032,STORE_01,379,12.97
2021-06-26,ITEM_1032,STORE_01,496,12.77
2021-06-27,ITEM_1032,STORE_01,481,10.78
2021-06-28,ITEM_1032,STORE_01,390,11.86
2021-06-29,ITEM_1032,STORE_01,370,10.79
2021-06-30,ITEM_1032,STORE_01,318,11.53
2021-07-01,ITEM_1032,STORE_01,379,12.72
2021-07-02,ITEM_1032,STORE_01,365,12.85
2021-07-03,ITEM_1032,STORE_01,498,10.65
2021-07-04,ITEM_1032,STORE_01,521,11.53
2021-07-05,ITEM_1032,STORE_01,382,11.74
2021-07-06,ITEM_1032,STORE_01,377,10.6
2021-07-07,ITEM_1032,STORE_01,393,11.7
2021-07-08,ITEM_1032,STORE_01,365,10.5
2021-07-09,ITEM_1032,STORE_01,339,12.75
2021-07-10,ITEM_1032,STORE_01,473,12.01
2021-07-11,ITEM_1032,STORE_01,547,11.16
2021-07-12,ITEM_1032,STORE_01,339,10.59
2021-07-13,ITEM_1032,STORE_01,319,12.69
2021-07-14,ITEM_1032,STORE_01,323,12.57
2021-07-15,ITEM_1032,STORE_01,339,12.95
2021-07-16,ITEM_1032,STORE_01,355,12.38
2021-07-17,ITEM_1032,STORE_01,480,11.23
2021-07-18,ITEM_1032,STORE_01,535,12.41
2021-07-19,ITEM_1032,STORE_01,327,11.51
2021-07-20,ITEM_1032,STORE_01,360,12.99
2021-07-21,ITEM_1032,STORE_01,348,11.14
2021-07-22,ITEM_1032,STORE_01,393,12.25
2021-07-23,ITEM_1032,STORE_01,337,11.51
2021-07-24,ITEM_1032,STORE_01,524,11.67
2021-07-25,ITEM_1032,STORE_01,506,12.26
2021-07-26,ITEM_1032,STORE_01,400,12.0
2021-07-27,ITEM_1032,STORE_01,341,12.81
2021-07-28,ITEM_1032,STORE_01,336,11.04
2021-07-29,ITEM_1032,STORE_01,380,11.52
2021-07-30,ITEM_1032,STORE_01,337,11.05
2021-07-31,ITEM_1032,STORE_01,549,11.68
2021-08-01,ITEM_1032,STORE_01,556,11.4
2021-08-02,ITEM_1032,STORE_01,380,12.03
2021-08-03,ITEM_1032,STORE_01,378,12.68
2021-08-04,ITEM_1032,STORE_01,367,10.92
2021-08-05,ITEM_1032,STORE_01,377,11.03
2021-08-06,ITEM_1032,STORE_01,407,12.44
2021-08-07,ITEM_1032,STORE_01,561,10.75
2021-08-08,ITEM_1032,STORE_01,539,11.58
2021-08-09,ITEM_1032,STORE_01,345,12.17
2021-08-10,ITEM_1032,STORE_01,333,11.26
2021-08-11,ITEM_1032,STORE_01,393,11.09
2021-08-12,ITEM_1032,STORE_01,387,10.96
2021-08-13,ITEM_1032,STORE_01,343,11.64
2021-08-14,ITEM_1032,STORE_01,526,11.87
2021-08-15,ITEM_1032,STORE_01,562,12.78
2021-08-16,ITEM_1032,STORE_01,354,11.82
2021-08-17,ITEM_1032,STORE_01,392,12.0
2021-08-18,ITEM_1032,STORE_01,404,12.52
2021-08-19,ITEM_1032,STORE_01,393,11.71
2021-08-20,ITEM_1032,STORE_01,379,12.21
2021-08-21,ITEM_1032,STORE_01,550,12.61
2021-08-22,ITEM_1032,STORE_01,503,10.94
2021-08-23,ITEM_1032,STORE_01,395,10.66
2021-08-24,ITEM_1032,STORE_01,409,11.35
2021-08-25,ITEM_1032,STORE_01,380,10.83
2021-08-26,ITEM_1032,STORE_01,356,12.83
2021-08-27,ITEM_1032,STORE_01,362,11.17
2021-08-28,ITEM_1032,STORE_01,526,11.94
2021-08-29,ITEM_1032,STORE_01,510,11.93
2021-08-30,ITEM_1032,STORE_01,416,12.57
2021-08-31,ITEM_1032,STORE_01,353,10.76
2021-09-01,ITEM_1032,STORE_01,364,12.89
2021-09-02,ITEM_1032,STORE_01,348,12.9
2021-09-03,ITEM_1032,STORE_01,396,10.67
2021-09-04,ITEM_1032,STORE_01,551,12.55
2021-09-05,ITEM_1032,STORE_01,532,11.63
2021-09-06,ITEM_1032,STORE_01,385,10.89
2021-09-07,ITEM_1032,STORE_01,413,12.33
2021-09-08,ITEM_1032,STORE_01,401,11.54
2021-09-09,ITEM_1032,STORE_01,402,11.63
2021-09-10,ITEM_1032,STORE_01,363,11.8
2021-09-11,ITEM_1032,STORE_01,575,12.55
2021-09-12,ITEM_1032,STORE_01,574,11.78
2021-09-13,ITEM_1032,STORE_01,413,12.35
2021-09-14,ITEM_1032,STORE_01,375,12.06
2021-09-15,ITEM_1032,STORE_01,407,11.01
2021-09-16,ITEM_1032,STORE_01,366,11.01
2021-09-17,ITEM_1032,STORE_01,356,10.76
2021-09-18,ITEM_1032,STORE_01,571,12.54
2021-09-19,ITEM_1032,STORE_01,555,11.13
2021-09-20,ITEM_1032,STORE_01,405,12.18
2021-09-21,ITEM_1032,STORE_01,356,11.38
2021-09-22,ITEM_1032,STORE_01,370,11.21
2021-09-23,ITEM_1032,STORE_01,384,10.79
2021-09-24,ITEM_1032,STORE_01,429,11.1
2021-09-25,ITEM_1032,STORE_01,508,12.99
2021-09-26,ITEM_1032,STORE_01,509,11.76
2021-09-27,ITEM_1032,STORE_01,429,12.56
2021-09-28,ITEM_1032,STORE_01,391,11.98
2021-09-29,ITEM_1032,STORE_01,424,10.89
2021-09-30,ITEM_1032,STORE_01,406,12.35
2021-10-01,ITEM_1032,STORE_01,401,11.64
2021-10-02,ITEM_1032,STORE_01,511,12.6
2021-10-03,ITEM_1032,STORE_01,519,11.5
2021-10-04,ITEM_1032,STORE_01,405,11.49
2021-10-05,ITEM_1032,STORE_01,396,12.63
2021-10-06,ITEM_1032,STORE_01,434,10.73
2021-10-07,ITEM_1032,STORE_01,438,12.32
2021-10-08,ITEM_1032,STORE_01,398,11.52
2021-10-09,ITEM_1032,STORE_01,512,11.72
2021-10-10,ITEM_1032,STORE_01,525,12.39
2021-10-11,ITEM_1032,STORE_01,442,11.01
2021-10-12,ITEM_1032,STORE_01,395,11.13
2021-10-13,ITEM_1032,STORE_01,404,12.52
2021-10-14,ITEM_1032,STORE_01,417,12.28
2021-10-15,ITEM_1032,STORE_01,434,12.32
2021-10-16,ITEM_1032,STORE_01,550,12.13
2021-10-17,ITEM_1032,STORE_01,571,11.15
2021-10-18,ITEM_1032,STORE_01,394,10.75
2021-10-19,ITEM_1032,STORE_01,422,12.02
2021-10-20,ITEM_1032,STORE_01,372,10.93
2021-10-21,ITEM_1032,STORE_01,430,11.24
2021-10-22,ITEM_1032,STORE_01,372,11.32
2021-10-23,ITEM_1032,STORE_01,524,12.06
2021-10-24,ITEM_1032,STORE_01,567,11.35
2021-10-25,ITEM_1032,STORE_01,399,11.29
2021-10-26,ITEM_1032,STORE_01,419,12.49
2021-10-27,ITEM_1032,STORE_01,373,12.97
2021-10-28,ITEM_1032,STORE_01,399,12.67
2021-10-29,ITEM_1032,STORE_01,374,11.75
2021-10-30,ITEM_1032,STORE_01,562,11.84
2021-10-31,ITEM_1032,STORE_01,559,11.83
2021-11-01,ITEM_1032,STORE_01,411,12.62
2021-11-02,ITEM_1032,STORE_01,401,10.87
2021-11-03,ITEM_1032,STORE_01,390,12.41
2021-11-04,ITEM_1032,STORE_01,425,12.35
2021-11-05,ITEM_1032,STORE_01,408,12.29
2021-11-06,ITEM_1032,STORE_01,557,12.96
2021-11-07,ITEM_1032,STORE_01,578,12.3
2021-11-08,ITEM_1032,STORE_01,441,12.13
2021-11-09,ITEM_1032,STORE_01,440,12.81
2021-11-10,ITEM_1032,STORE_01,405,11.8
2021-11-11,ITEM_1032,STORE_01,447,12.26
2021-11-12,ITEM_1032,STORE_01,424,11.94
2021-11-13,ITEM_1032,STORE_01,608,10.97
2021-11-14,ITEM_1032,STORE_01,573,12.98
2021-11-15,ITEM_1032,STORE_01,452,10.77
2021-11-16,ITEM_1032,STORE_01,461,12.8
2021-11-17,ITEM_1032,STORE_01,428,10.83
2021-11-18,ITEM_1032,STORE_01,456,11.48
2021-11-19,ITEM_1032,STORE_01,390,11.93
2021-11-20,ITEM_1032,STORE_01,533,12.54
2021-11-21,ITEM_1032,STORE_01,579,12.01
2021-11-22,ITEM_1032,STORE_01,409,11.17
2021-11-23,ITEM_1032,STORE_01,444,11.63
2021-11-24,ITEM_1032,STORE_01,413,11.98
2021-11-25,ITEM_1032,STORE_01,441,11.31
2021-11-26,ITEM_1032,STORE_01,415,10.6
2021-11-27,ITEM_1032,STORE_01,592,11.05
2021-11-28,ITEM_1032,STORE_01,556,12.35
2021-11-29,ITEM_1032,STORE_01,392,11.11
2021-11-30,ITEM_1032,STORE_01,389,11.72
2021-12-01,ITEM_1032,STORE_01,406,11.16
2021-12-02,ITEM_1032,STORE_01,468,11.97
2021-12-03,ITEM_1032,STORE_01,392,11.27
2021-12-04,ITEM_1032,STORE_01,578,10.53
2021-12-05,ITEM_1032,STORE_01,556,11.83
2021-12-06,ITEM_1032,STORE_01,416,12.09
2021-12-07,ITEM_1032,STORE_01,448,10.71
2021-12-08,ITEM_1032,STORE_01,400,11.33
2021-12-09,ITEM_1032,STORE_01,433,12.57
2021-12-10,ITEM_1032,STORE_01,449,10.53
2021-12-11,ITEM_1032,STORE_01,588,12.67
2021-12-12,ITEM_1032,STORE_01,575,11.41
2021-12-13,ITEM_1032,STORE_01,461,11.63
2021-12-14,ITEM_1032,STORE_01,423,12.36
2021-12-15,ITEM_1032,STORE_01,415,11.97
2021-12-16,ITEM_1032,STORE_01,401,11.75
2021-12-17,ITEM_1032,STORE_01,450,11.68
2021-12-18,ITEM_1032,STORE_01,617,10.87
2021-12-19,ITEM_1032,STORE_01,559,11.43
2021-12-20,ITEM_1032,STORE_01,466,10.64
2021-12-21,ITEM_1032,STORE_01,406,10.92
2021-12-22,ITEM_1032,STORE_01,459,11.96
2021-12-23,ITEM_1032,STORE_01,478,12.26
2021-12-24,ITEM_1032,STORE_01,449,11.04
2021-12-25,ITEM_1032,STORE_01,590,12.8
2021-12-26,ITEM_1032,STORE_01,554,12.51
2021-12-27,ITEM_1032,STORE_01,464,12.09
2021-12-28,ITEM_1032,STORE_01,466,12.09
2021-12-29,ITEM_1032,STORE_01,476,10.87
2021-12-30,ITEM_1032,STORE_01,412,11.87
2021-12-31,ITEM_1032,STORE_01,419,10.55
2022-01-01,ITEM_1032,STORE_01,624,11.74
2022-01-02,ITEM_1032,STORE_01,604,11.48
2022-01-03,ITEM_1032,STORE_01,417,11.98
2022-01-04,ITEM_1032,STORE_01,481,12.57
2022-01-05,ITEM_1032,STORE_01,471,12.22
2022-01-06,ITEM_1032,STORE_01,454,12.77
2022-01-07,ITEM_1032,STORE_01,409,12.7
2022-01-08,ITEM_1032,STORE_01,633,12.72
2022-01-09,ITEM_1032,STORE_01,584,12.49
2022-01-10,ITEM_1032,STORE_01,417,12.42
2022-01-11,ITEM_1032,STORE_01,438,12.57
2022-01-12,ITEM_1032,STORE_01,468,10.6
2022-01-13,ITEM_1032,STORE_01,458,11.17
2022-01-14,ITEM_1032,STORE_01,412,12.73
2022-01-15,ITEM_1032,STORE_01,620,11.73
2022-01-16,ITEM_1032,STORE_01,571,10.56
2022-01-17,ITEM_1032,STORE_01,465,12.65
2022-01-18,ITEM_1032,STORE_01,443,12.61
2022-01-19,ITEM_1032,STORE_01,466,10.86
2022-01-20,ITEM_1032,STORE_01,452,11.92
2022-01-21,ITEM_1032,STORE_01,466,12.01
2022-01-22,ITEM_1032,STORE_01,584,12.71
2022-01-23,ITEM_1032,STORE_01,579,10.53
2022-01-24,ITEM_1032,STORE_01,461,11.64
2022-01-25,ITEM_1032,STORE_01,422,11.51
2022-01-26,ITEM_1032,STORE_01,434,11.23
2022-01-27,ITEM_1032,STORE_01,431,10.67
2022-01-28,ITEM_1032,STORE_01,422,12.2
2022-01-29,ITEM_1032,STORE_01,608,10.65
2022-01-30,ITEM_1032,STORE_01,608,12.86
2022-01-31,ITEM_1032,STORE_01,448,11.3
2022-02-01,ITEM_1032,STORE_01,434,10.57
2022-02-02,ITEM_1032,STORE_01,491,12.84
2022-02-03,ITEM_1032,STORE_01,483,10.81
2022-02-04,ITEM_1032,STORE_01,430,12.91
2022-02-05,ITEM_1032,STORE_01,602,11.41
2022-02-06,ITEM_1032,STORE_01,637,12.03
2022-02-07,ITEM_1032,STORE_01,475,12.89
2022-02-08,ITEM_1032,STORE_01,472,11.17
2022-02-09,ITEM_1032,STORE_01,468,12.2
2022-02-10,ITEM_1032,STORE_01,476,10.57
2022-02-11,ITEM_1032,STORE_01,471,11.71
2022-02-12,ITEM_1032,STORE_01,586,10.51
2022-02-13,ITEM_1032,STORE_01,624,10.65
2022-02-14,ITEM_1032,STORE_01,452,12.64
2022-02-15,ITEM_1032,STORE_01,471,11.45
2022-02-16,ITEM_1032,STORE_01,459,10.59
2022-02-17,ITEM_1032,STORE_01,453,12.11
